source_url,seed_bank,scraped_at,strain_name,breeder_name,description,yield,flowering_time,strain_type,feelings,seed_type,grow_difficulty,plant_height,thc_content,cbd_content
https://neptuneseedbank.com/product/fruity-booty-strain-seeds/,Neptune Seed Bank,2026-01-08T03:22:24.670699,“42” - Fruity Booty,"""42""","Product description
Fruity Booty Strain Seeds - Bred by “42” (Regular)

What Are Fruity Booty Seeds?
Fruity Booty strain seeds by “42” are a bold blend of Cherry Tart and Lemon Runtz, crafted into a heavy indica-dominant hybrid that delivers both fruit-forward flavor and relaxing effects. With 6-12 regular seeds per pack, growers get access to both male and female phenotypes, making this drop perfect for pheno hunts or small-batch breeding. Expect loud terps, strong structure, and a sweet, gassy finish.

Structure and Appearance
Fruity Booty grows low and bushy, with thick branches and tight internodes. Buds are dense and sticky, often showcasing deep green and purple hues with orange pistils. Thanks to its indica lean, it maintains a compact frame that’s ideal for indoor grows and tents.

Flavor and Aroma Profile
This strain brings a burst of cherry candy, citrus zest, and creamy fuel. Cherry Tart delivers a sweet, tangy punch, while Lemon Runtz adds bright lemon and candy funk. Together, they create a rich terpene profile that’s perfect for both smoking and solventless extraction.

Effects and Medicinal Benefits
Fruity Booty seeds produce flower known for its deeply relaxing and mood-lifting effects. Most users report a calm mental state paired with full-body comfort. It’s ideal for winding down after a long day or for easing mild pain and anxiety. Medical users may find it helpful for stress, muscle soreness, and sleep support.

Growing Fruity Booty Seeds
With a flowering time of 8-9 weeks, Fruity Booty is fast, stable, and easy to manage. It performs well in indoor environments, light dep setups, and greenhouses. High resin content and a terp-rich profile make this strain a favorite for hash makers and extract artists.

Why Choose Fruity Booty Seeds?
Fruity Booty seeds are perfect for growers chasing fruit-forward flavor, indica effects, and solventless quality. Bred by “42”, this cultivar combines old-school structure with loud, modern terps. Secure your 6-12 pack of regular seedsnow at Neptune Seed Bank and discover the full-bodied flavor of Fruity Booty.

About the Breeder - “42”
“42” is a boutique breeder with a passion for creating terp-heavy, hash-friendly hybrids. With fan favorites like Zesty Drip, Best Shit Ever, and Grand Gasoline, “42” continues to deliver genetics built for flavor and performance.

Similar Strains to Explore


Zesty Drip by 42


Best Shit Ever by 42


Lemon Runtz crosses



Stay Connected with Neptune Seed Bank
Thanks for checking out Fruity Booty seeds! To stay updated on exclusive breeder drops, promos, and giveaways:


Instagram


X (Twitter)


TikTok


YouTube


Join our Discord or sign up for the newsletter!



⚠️ Legal Notice:Seeds are sold as adult novelty items. Customers must follow local laws. Neptune Seed Bank assumes no liability for misuse. All sales are final.",,,,,,,,,
https://neptuneseedbank.com/product/the-cali-connection-fruit-tree-f/,Neptune Seed Bank,2026-01-08T03:22:24.845182,The Cali Connection - Fruit Tree (Feminized),The Cali Connection,"Product description
Fruit Tree (F), bred by The Cali Connection , has an impressive lineage of Forbidden Fruit  and Purple Punch. It’s a  strain. Perfect for any occasion.",,,,,,,,,
https://neptuneseedbank.com/product/nasha-genetics-fruit-sundea/,Neptune Seed Bank,2026-01-08T03:22:25.067020,Nasha Genetics - Fruit Sundea,Nasha Genetics,"Product description
We encourage all customers to follow the laws set forth by their Country, State / Province and local municipalities. Any Seeds sold will be considered sold FOR NOVELTY PURPOSES ONLY! We take no responsibility if they are used in any fashion that can be considered illicit or illegal. All sales are final.
All Seeds are considered HEMP Seeds by law. Every seed tested contained less than 0.03% THC",,,,,,,,,
https://neptuneseedbank.com/product/raw-genetics-fruit-stripe/,Neptune Seed Bank,2026-01-08T03:22:25.264128,Raw Genetics - Fruit Stripe,Raw Genetics,Product description,,,,,,,,,
https://neptuneseedbank.com/product/savage-genetics-fruit-stand-f/,Neptune Seed Bank,2026-01-08T03:22:25.486289,Savage Genetics - Fruit Stand (Feminized),Savage Genetics,"Product description
We encourage all customers to follow the laws set forth by their Country, State / Province and local municipalities. Any Seeds sold will be considered sold FOR NOVELTY PURPOSES ONLY! We take no responsibility if they are used in any fashion that can be considered illicit or illegal. All sales are final.
All Seeds are considered HEMP Seeds by law. Every seed tested contained less than 0.03% THC",,,,,,,,,
https://neptuneseedbank.com/product/nasha-genetics-fruit-drops/,Neptune Seed Bank,2026-01-08T03:22:25.699771,Nasha Genetics - Fruit Drops,Nasha Genetics,"Product description
We encourage all customers to follow the laws set forth by their Country, State / Province and local municipalities. Any Seeds sold will be considered sold FOR NOVELTY PURPOSES ONLY! We take no responsibility if they are used in any fashion that can be considered illicit or illegal. All sales are final.
All Seeds are considered HEMP Seeds by law. Every seed tested contained less than 0.03% THC",,,,,,,,,
https://neptuneseedbank.com/product/nasha-genetics-fruit-bubble/,Neptune Seed Bank,2026-01-08T03:22:25.905372,Nasha Genetics - Fruit Bubble,Nasha Genetics,"Product description
We encourage all customers to follow the laws set forth by their Country, State / Province and local municipalities. Any Seeds sold will be considered sold FOR NOVELTY PURPOSES ONLY! We take no responsibility if they are used in any fashion that can be considered illicit or illegal. All sales are final.
All Seeds are considered HEMP Seeds by law. Every seed tested contained less than 0.03% THC",,,,,,,,,
https://neptuneseedbank.com/product/raw-genetics-frozen-paloma-f/,Neptune Seed Bank,2026-01-08T03:22:26.151405,Raw Genetics - Frozen Paloma (F),Raw Genetics,Product description,Medium - High,60 - 65 days,,,,,,,
https://neptuneseedbank.com/product/in-house-genetics-frozen-grapes-1-2-pack/,Neptune Seed Bank,2026-01-08T03:22:26.353065,In House Genetics - Frozen Grapes (Feminized) (Half Pack),In House Genetics,"Product description
We encourage all customers to follow the laws set forth by their Country, State / Province and local municipalities. Any Seeds sold will be considered sold FOR NOVELTY PURPOSES ONLY! We take no responsibility if they are used in any fashion that can be considered illicit or illegal. All sales are final.
All Seeds are considered HEMP Seeds by law. Every seed tested contained less than 0.03% THC",,,,,,,,,
https://neptuneseedbank.com/product/in-house-genetics-frozen-grapes-f-full-pack/,Neptune Seed Bank,2026-01-08T03:22:26.592151,In House Genetics - Frozen Grapes (Feminized) (Full Pack),In House Genetics,"Product description
We encourage all customers to follow the laws set forth by their Country, State / Province and local municipalities. Any Seeds sold will be considered sold FOR NOVELTY PURPOSES ONLY! We take no responsibility if they are used in any fashion that can be considered illicit or illegal. All sales are final.
All Seeds are considered HEMP Seeds by law. Every seed tested contained less than 0.03% THC",,,,,,,,,
https://neptuneseedbank.com/product/in-house-genetics-frozen-gelato-f-full-pack/,Neptune Seed Bank,2026-01-08T03:22:26.796002,In House Genetics - Frozen Gelato (Feminized) (Full Pack),In House Genetics,"Product description
We encourage all customers to follow the laws set forth by their Country, State / Province and local municipalities. Any Seeds sold will be considered sold FOR NOVELTY PURPOSES ONLY! We take no responsibility if they are used in any fashion that can be considered illicit or illegal. All sales are final.
All Seeds are considered HEMP Seeds by law. Every seed tested contained less than 0.03% THC",,,,,,,,,
https://neptuneseedbank.com/product/in-house-genetics-frozen-gelato-f-half-pack/,Neptune Seed Bank,2026-01-08T03:22:27.012735,In House Genetics - Frozen Gelato (Feminized) (Half Pack),In House Genetics,"Product description
We encourage all customers to follow the laws set forth by their Country, State / Province and local municipalities. Any Seeds sold will be considered sold FOR NOVELTY PURPOSES ONLY! We take no responsibility if they are used in any fashion that can be considered illicit or illegal. All sales are final.
All Seeds are considered HEMP Seeds by law. Every seed tested contained less than 0.03% THC",,,,,,,,,
https://neptuneseedbank.com/product/nasha-genetics-frozen-apples/,Neptune Seed Bank,2026-01-08T03:22:27.196979,Nasha Genetics - Frozen Apples,Nasha Genetics,"Product description
We encourage all customers to follow the laws set forth by their Country, State / Province and local municipalities. Any Seeds sold will be considered sold FOR NOVELTY PURPOSES ONLY! We take no responsibility if they are used in any fashion that can be considered illicit or illegal. All sales are final.
All Seeds are considered HEMP Seeds by law. Every seed tested contained less than 0.03% THC",,,,,,,,,
https://neptuneseedbank.com/product/nasha-genetics-frozen/,Neptune Seed Bank,2026-01-08T03:22:27.480965,Nasha Genetics - FroZen,Nasha Genetics,Product description,,,,,,,,,
https://neptuneseedbank.com/product/secret-society-seed-co-frosted-tipz/,Neptune Seed Bank,2026-01-08T03:22:27.674418,Secret Society Seed Co. - Frosted Tipz,Secret Society Seed Co.,"Product description
We encourage all customers to follow the laws set forth by their Country, State / Province and local municipalities. Any Seeds sold will be considered sold FOR NOVELTY PURPOSES ONLY! We take no responsibility if they are used in any fashion that can be considered illicit or illegal. All sales are final.
All Seeds are considered HEMP Seeds by law. Every seed tested contained less than 0.03% THC",,,,,,,,,
https://neptuneseedbank.com/product/twenty-20-genetics-early-frost-f-3/,Neptune Seed Bank,2026-01-08T03:22:27.902903,Twenty 20 Genetics - Early Frost (F) (3),Twenty 20 Genetics,Product description,Medium - High,60 - 65 days,,,,,,,
https://neptuneseedbank.com/product/twenty-20-genetics-early-frost-f-6/,Neptune Seed Bank,2026-01-08T03:22:28.117009,Twenty 20 Genetics - Early Frost (F) (6),Twenty 20 Genetics,Product description,Medium - High,60 - 65 days,,,,,,,
https://neptuneseedbank.com/product/bulk-packs-fro-yo-auto/,Neptune Seed Bank,2026-01-08T03:22:28.330406,Neptune Pharms - Fro-Yo Auto,Neptune Pharms,Product description,,,,,,,,,
https://neptuneseedbank.com/product/bay-area-cannabis-seeds-fritz-f/,Neptune Seed Bank,2026-01-08T03:22:28.535180,Bay Area Cannabis Seeds - Fritz (F),Bay Area Cannabis Seeds,Product description,,,,,,,,,
https://neptuneseedbank.com/product/boston-roots-seed-co-fritter-banger/,Neptune Seed Bank,2026-01-08T03:22:28.738666,Boston Roots Seed Co.,Boston Roots Seed Co.,"Product description
Fritter Banger - 10 Regular Seeds Per Pack
Lineage: Sherbanger x Apple Fritter
Flowering Time: 65+ days
We encourage all customers to follow the laws set forth by their Country, State / Province and local municipalities. Any Seeds sold will be considered sold FOR NOVELTY PURPOSES ONLY! We take no responsibility if they are used in any fashion that can be considered illicit or illegal. All sales are final.",,,,,,,,,
https://neptuneseedbank.com/product/bulletproof-genetics-friend-zone/,Neptune Seed Bank,2026-01-08T03:22:28.934082,Bulletproof Genetics - Friend Zone,Bulletproof Genetics,"Product description
We encourage all customers to follow the laws set forth by their Country, State / Province and local municipalities. Any Seeds sold will be considered sold FOR NOVELTY PURPOSES ONLY! We take no responsibility if they are used in any fashion that can be considered illicit or illegal. All sales are final.
All Seeds are considered HEMP Seeds by law. Every seed tested contained less than 0.03% THC",,,,,,,,,
https://neptuneseedbank.com/product/red-eye-genetics-fremont-troll/,Neptune Seed Bank,2026-01-08T03:22:29.119911,Red Eye Genetics - Fremont Troll,Red Eye Genetics,"Product description
We encourage all customers to follow the laws set forth by their Country, State / Province and local municipalities. Any Seeds sold will be considered sold FOR NOVELTY PURPOSES ONLY! We take no responsibility if they are used in any fashion that can be considered illicit or illegal. All sales are final.
All Seeds are considered HEMP Seeds by law. Every seed tested contained less than 0.03% THC",,,,,,,,,
https://neptuneseedbank.com/product/cannarado-genetics-freeze-spray/,Neptune Seed Bank,2026-01-08T03:22:29.337044,Cannarado Genetics - Freeze Spray,Cannarado Genetics,Product description,Medium - High,60 - 65 days,,,,,,,
https://neptuneseedbank.com/product/red-eye-genetics-freckled-lemonade-w-freebie-in-each-pack/,Neptune Seed Bank,2026-01-08T03:22:29.579042,Red Eye Genetics - Freckled Lemonade W/Freebie in each pack,Red Eye Genetics,"Product description
We encourage all customers to follow the laws set forth by their Country, State / Province and local municipalities. Any Seeds sold will be considered sold FOR NOVELTY PURPOSES ONLY! We take no responsibility if they are used in any fashion that can be considered illicit or illegal. All sales are final.",,,,,,,,,
